R_package,method,objective_name,dimension,starting_point,lower_bound,upper_bound,max_iterations,max_evaluations,all_params,value,solution,number_of_iterations,number_of_evaluations,convergence,message,execution_time,time_units,time_cluster
stats,optim,Duarte,30,"(-0.261522635817528, 0.277017395477742, 0.272454063873738, 0.62823529727757, -0.350341732613742, 0.866441955324262, -0.261782869230956, -0.440973915159702, 0.193062246311456, 0.802850631531328, 0.996571333147585, 0.606057782657444, -0.692504822742194, -0.581756215076894, 0.939192866906524, -0.966655757278204, -0.613532640039921, 0.418772046919912, 0.499881106894463, -0.133932233788073, 0.320292577613145, 0.0587840341031551, -0.329678291920573, -0.518525013234466, 0.825552949681878, -0.415959883946925, -0.780107948929071, -0.964792901650071, -0.64035175787285, -0.510404807981104)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","1,00E+06",-,"par = c(-0.261522635817528, 0.277017395477742, 0.272454063873738, 0.62823529727757, -0.350341732613742, 0.866441955324262, -0.261782869230956, -0.440973915159702, 0.193062246311456, 0.802850631531328, 0.996571333147585, 0.606057782657444, -0.692504822742194, -0.581756215076894, 0.939192866906524, -0.966655757278204, -0.613532640039921, 0.418772046919912, 0.499881106894463, -0.133932233788073, 0.320292577613145, 0.0587840341031551, -0.329678291920573, -0.518525013234466, 0.825552949681878, -0.415959883946925,  -0.780107948929071, -0.964792901650071, -0.64035175787285, -0.510404807981104), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, method = L-BFGS-B, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 1e+06, factr = 0)",-19.6023217108642,"(-1, 1, 1, 1, -1, 1, 0.153293013947486, -1, -0.582647582551312, 1, 1, -0.160716558705039, -1, -1, 1, -1, 0.174100377321436, -0.0973723794311844, 0.374068750192831, 1, 1, -0.425220716184731, 1, -1, 1, 0.3046111517967, -1, -1, -1, -1)",57,57,0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.11172890663147,secs,1
GA,ga,Duarte,30,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",310,-,"type = real-valued, fitness = function (x)  {     return(-(Duarte(x))) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), maxiter = 310",-14.1685768022375,"(-0.834012278154898, -0.921723201908012, -0.654629781844518, -0.858219318023132, -0.723083782539711, 0.872373981030393, 0.7225593425061, 0.937052748193041, -0.531412855342374, -0.860947701817748, 0.904648325351638, 0.624911347052763, 0.545587420022756, -0.408762353848029, -0.903104922457809, 0.27792242683293, -0.888690962167228, 0.348696020053942, 0.922198333581917, 0.151729493760649, -0.0509926031725975, 0.714878965609497, 0.791814302665965, 0.807230631132244, -0.931621292421235, 0.850123335308721, -0.844737554428861, -0.234741616927808, 0.46429205740331, 0.469031720741954)",310,-,-,-,1.28048181533813,secs,1
DEoptim,DEoptim,Duarte,30,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",72,-,"fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(itermax = 72, reltol = 0)",-13.5979563673208,"(-0.551194185446948, 0.880987334530801, 0.957415292784572, -0.790467476565391, -0.97393343584612, -0.870831311214715, -0.928400605916977, 0.685064621735364, 0.25680558680743, -0.880770539864898, -0.776412087958306, 0.832060583774, 0.166205229237676, -0.259841028600931, 0.0518620365299284, 0.81999633628875, 0.0575269972905517, -0.945483162533492, -0.838861857075244, 0.962265829090029, -0.953120067249984, 0.31712878216058, 0.786588377850503, -0.863238349165767, 0.34691231386736, -0.67959155049175, -0.424126673024148, 0.901768750045449, 0.906013160143048, 0.153178872074932)",72,146,-,-,0.830715656280518,secs,1
pso,psoptim,Duarte,30,"(-0.261522635817528, 0.277017395477742, 0.272454063873738, 0.62823529727757, -0.350341732613742, 0.866441955324262, -0.261782869230956, -0.440973915159702, 0.193062246311456, 0.802850631531328, 0.996571333147585, 0.606057782657444, -0.692504822742194, -0.581756215076894, 0.939192866906524, -0.966655757278204, -0.613532640039921, 0.418772046919912, 0.499881106894463, -0.133932233788073, 0.320292577613145, 0.0587840341031551, -0.329678291920573, -0.518525013234466, 0.825552949681878, -0.415959883946925, -0.780107948929071, -0.964792901650071, -0.64035175787285, -0.510404807981104)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",720,-,"par = c(-0.261522635817528, 0.277017395477742, 0.272454063873738, 0.62823529727757, -0.350341732613742, 0.866441955324262, -0.261782869230956, -0.440973915159702, 0.193062246311456, 0.802850631531328, 0.996571333147585, 0.606057782657444, -0.692504822742194, -0.581756215076894, 0.939192866906524, -0.966655757278204, -0.613532640039921, 0.418772046919912, 0.499881106894463, -0.133932233788073, 0.320292577613145, 0.0587840341031551, -0.329678291920573, -0.518525013234466, 0.825552949681878, -0.415959883946925,  -0.780107948929071, -0.964792901650071, -0.64035175787285, -0.510404807981104), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 720, reltol = 0)",-21.2345018881235,"(-0.00629218546208268, 0.140698476818461, -0.999999999999818, 4.1590107234591e-07, 0.999999999999985, -1.81357101316121e-07, 0.99999999999996, 1, -1, 0.999999999999386, -1, -0.854782594052884, -0.854782247555335, -0.999999999999975, 0.999999999999691, -0.999999999999656, -0.999999999999969, -0.999999999999998, 1, 0.999999999999948, 0.999999999999559, -0.999999999999981, 1, -0.999999999999933, -1, 0.140698838255174, -0.00629197725522129, -0.99999999999984, 0.999999999999881, 0.999999999999916)",720,14400,2,Maximal number of iterations reached,0.926818132400513,secs,1
ABCoptim,abc_optim,Duarte,30,"(-0.261522635817528, 0.277017395477742, 0.272454063873738, 0.62823529727757, -0.350341732613742, 0.866441955324262, -0.261782869230956, -0.440973915159702, 0.193062246311456, 0.802850631531328, 0.996571333147585, 0.606057782657444, -0.692504822742194, -0.581756215076894, 0.939192866906524, -0.966655757278204, -0.613532640039921, 0.418772046919912, 0.499881106894463, -0.133932233788073, 0.320292577613145, 0.0587840341031551, -0.329678291920573, -0.518525013234466, 0.825552949681878, -0.415959883946925, -0.780107948929071, -0.964792901650071, -0.64035175787285, -0.510404807981104)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",385,-,"par = c(-0.261522635817528, 0.277017395477742, 0.272454063873738, 0.62823529727757, -0.350341732613742, 0.866441955324262, -0.261782869230956, -0.440973915159702, 0.193062246311456, 0.802850631531328, 0.996571333147585, 0.606057782657444, -0.692504822742194, -0.581756215076894, 0.939192866906524, -0.966655757278204, -0.613532640039921, 0.418772046919912, 0.499881106894463, -0.133932233788073, 0.320292577613145, 0.0587840341031551, -0.329678291920573, -0.518525013234466, 0.825552949681878, -0.415959883946925,  -0.780107948929071, -0.964792901650071, -0.64035175787285, -0.510404807981104), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lb = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), ub = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), criter = 2147483647, maxCycle = 385",-20.9358231192211,"(-1, -1, 1, -0.764110707985952, 1, 1, -1, 0.26068562554171, -0.00360469022477694, -0.0387024667526951, 0.222236841123315, -1, -0.210476197071857, 1, -0.0186456720983891, 1, 1, 1, -1, -1, -1, -1, 1, -1, 1, 1, -1, 1, -1, -1)",385,-,-,-,1.0092625617981,secs,1
nloptr,sbplx,Duarte,30,"(-0.261522635817528, 0.277017395477742, 0.272454063873738, 0.62823529727757, -0.350341732613742, 0.866441955324262, -0.261782869230956, -0.440973915159702, 0.193062246311456, 0.802850631531328, 0.996571333147585, 0.606057782657444, -0.692504822742194, -0.581756215076894, 0.939192866906524, -0.966655757278204, -0.613532640039921, 0.418772046919912, 0.499881106894463, -0.133932233788073, 0.320292577613145, 0.0587840341031551, -0.329678291920573, -0.518525013234466, 0.825552949681878, -0.415959883946925, -0.780107948929071, -0.964792901650071, -0.64035175787285, -0.510404807981104)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,"1,00E+06","x0 = c(-0.261522635817528, 0.277017395477742, 0.272454063873738, 0.62823529727757, -0.350341732613742, 0.866441955324262, -0.261782869230956, -0.440973915159702, 0.193062246311456, 0.802850631531328, 0.996571333147585, 0.606057782657444, -0.692504822742194, -0.581756215076894, 0.939192866906524, -0.966655757278204, -0.613532640039921, 0.418772046919912, 0.499881106894463, -0.133932233788073, 0.320292577613145, 0.0587840341031551, -0.329678291920573, -0.518525013234466, 0.825552949681878, -0.415959883946925,  -0.780107948929071, -0.964792901650071, -0.64035175787285, -0.510404807981104), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 1e+06, xtol_rel = 0)",-20.085057362701,"(-1, 1, 1, 0.637640577400672, -1, 1, -0.125572434638515, -1, -1, 1, 1, -1, -0.45215686983862, 0.14182952342181, 1, -1, -1, -0.0324841321883134, 1, 1, 1, -2.59645126344775e-08, 1, 3.38375339583464e-08, 1, -0.0388364308232663, -0.379694569714292, -1, 1, -1)",6291,-,4,NLOPT_XTOL_REACHED: Optimization stopped because xtol_rel or xtol_abs (above) was reached.,0.35479211807251,secs,1
nloptr,cobyla,Duarte,30,"(-0.261522635817528, 0.277017395477742, 0.272454063873738, 0.62823529727757, -0.350341732613742, 0.866441955324262, -0.261782869230956, -0.440973915159702, 0.193062246311456, 0.802850631531328, 0.996571333147585, 0.606057782657444, -0.692504822742194, -0.581756215076894, 0.939192866906524, -0.966655757278204, -0.613532640039921, 0.418772046919912, 0.499881106894463, -0.133932233788073, 0.320292577613145, 0.0587840341031551, -0.329678291920573, -0.518525013234466, 0.825552949681878, -0.415959883946925, -0.780107948929071, -0.964792901650071, -0.64035175787285, -0.510404807981104)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,3900,"x0 = c(-0.261522635817528, 0.277017395477742, 0.272454063873738, 0.62823529727757, -0.350341732613742, 0.866441955324262, -0.261782869230956, -0.440973915159702, 0.193062246311456, 0.802850631531328, 0.996571333147585, 0.606057782657444, -0.692504822742194, -0.581756215076894, 0.939192866906524, -0.966655757278204, -0.613532640039921, 0.418772046919912, 0.499881106894463, -0.133932233788073, 0.320292577613145, 0.0587840341031551, -0.329678291920573, -0.518525013234466, 0.825552949681878, -0.415959883946925,  -0.780107948929071, -0.964792901650071, -0.64035175787285, -0.510404807981104), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 3900, xtol_rel = 0)",-20.6306470101731,"(-1, 1, 1, 1, -1, -0.756530998850288, -0.193279590318976, 0.236422979415842, 0.0489397683448707, 1, 1, -0.222588677266026, -1, -1, 1, -1, 1, -1, 1, 1, 1, 0.188174556401567, 1, -1, 1, 0.370652815678466, -1, -1, -1, -1)",3900,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.679245233535767,secs,1
nloptr,bobyqa,Duarte,30,"(-0.261522635817528, 0.277017395477742, 0.272454063873738, 0.62823529727757, -0.350341732613742, 0.866441955324262, -0.261782869230956, -0.440973915159702, 0.193062246311456, 0.802850631531328, 0.996571333147585, 0.606057782657444, -0.692504822742194, -0.581756215076894, 0.939192866906524, -0.966655757278204, -0.613532640039921, 0.418772046919912, 0.499881106894463, -0.133932233788073, 0.320292577613145, 0.0587840341031551, -0.329678291920573, -0.518525013234466, 0.825552949681878, -0.415959883946925, -0.780107948929071, -0.964792901650071, -0.64035175787285, -0.510404807981104)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,7980,"x0 = c(-0.261522635817528, 0.277017395477742, 0.272454063873738, 0.62823529727757, -0.350341732613742, 0.866441955324262, -0.261782869230956, -0.440973915159702, 0.193062246311456, 0.802850631531328, 0.996571333147585, 0.606057782657444, -0.692504822742194, -0.581756215076894, 0.939192866906524, -0.966655757278204, -0.613532640039921, 0.418772046919912, 0.499881106894463, -0.133932233788073, 0.320292577613145, 0.0587840341031551, -0.329678291920573, -0.518525013234466, 0.825552949681878, -0.415959883946925,  -0.780107948929071, -0.964792901650071, -0.64035175787285, -0.510404807981104), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 7980, xtol_rel = 0)",-20.3980577154719,"(-1, 1, -1, -0.445684654570265, -1, 1, -0.259617617626765, -1, -1, 1, 1, 1, -1, 1, 1, -1, -1, -0.259617417663953, 3.13836352721084e-09, 1, 4.75183574807773e-08, 1, 1, -1, 1, -1, -0.445684856635777, -0.620271457563421, 0.0695934972087266, -0.620270807755721)",7980,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,1.0554370880127,secs,1
stats,optim,Duarte,30,"(-0.167891864664853, -0.144182394258678, -0.0348083735443652, -0.922913969494402, -0.324181981384754, -0.700893736910075, -0.790849203709513, -0.977318625431508, -0.804587754420936, 0.0725774830207229, -0.921575385145843, 0.88451062142849, -0.213608851190656, 0.0922138160094619, -0.132760612759739, -0.554737986065447, -0.498514487408102, -0.32086743414402, 0.0733079216443002, -0.616301689762622, -0.627085029613227, 0.00406676484271884, 0.405689604114741, 0.199074610136449, 0.301699525676668, 0.689072523731738, -0.431739643681794, -0.39803608506918, 0.243918980937451, -0.740687936078757)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)","1,00E+06",-,"par = c(-0.167891864664853, -0.144182394258678, -0.0348083735443652, -0.922913969494402, -0.324181981384754, -0.700893736910075, -0.790849203709513, -0.977318625431508, -0.804587754420936, 0.0725774830207229, -0.921575385145843, 0.88451062142849, -0.213608851190656, 0.0922138160094619, -0.132760612759739, -0.554737986065447, -0.498514487408102, -0.32086743414402, 0.0733079216443002, -0.616301689762622, -0.627085029613227, 0.00406676484271884, 0.405689604114741, 0.199074610136449, 0.301699525676668, 0.689072523731738,  -0.431739643681794, -0.39803608506918, 0.243918980937451, -0.740687936078757), fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, method = L-BFGS-B, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 1e+06, factr = 0)",-20.3980577154718,"(1, 1, 1, -1, 1, -1, -1, -1, -0.259617284788958, 1, -1, -0.445684878986252, -5.55230791746345e-09, 1, -5.07342957103274e-09, -1, 1, 1, -0.259617548781327, -1, -1, -0.445684632934681, -1, 1, 1, 1, -1, -0.620271799190289, 0.0695934468827424, -0.620271010647249)",193,193,0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.369515419006348,secs,1
GA,ga,Duarte,30,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",310,-,"type = real-valued, fitness = function (x)  {     return(-(Duarte(x))) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), maxiter = 310",-13.9777160513951,"(0.00388404726982117, 0.291677132248878, -0.237714737653732, 0.757950037717819, -0.631514221429825, -0.825569614768028, -0.907956019043922, 0.207013145089149, -0.996076628565788, 0.693056672811508, 0.918406412005424, 0.849006563425064, -0.615004450082779, -0.89946673810482, -0.801847279071808, -0.896652325987816, 0.732039168477058, 0.418421655893326, -0.204036191105843, 0.826463848352432, -0.914548933506012, 0.633669555187225, -0.916943848133087, 0.219139739871025, 0.823194533586502, 0.897044599056244, -0.608919084072113, -0.777679964900017, -0.323480263352394, 0.778007179498672)",310,-,-,-,1.07781481742859,secs,1
DEoptim,DEoptim,Duarte,30,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",72,-,"fn = function (x)  {     th <- c(0.5, -0.2, 0.5, -0.2, -0.1, 0.2, -0.1, 0.2, -0.1, 0.2)     X <- matrix(x, ncol = 3, byrow = TRUE)     Fl <- cbind(1, X, X^2, X[, 1] * X[, 2], X[, 1] * X[, 3], X[, 2] * X[, 3])     Fx <- (sqrt(exp(Fl %*% th)) %*% rep(1, 10)) * Fl     dt <- max(det(crossprod(Fx)), 1e-100)     return(-log(dt)) }, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(itermax = 72, reltol = 0)",-13.9181437544688,"(0.9848159118779, 0.384501944594085, 0.858318479352862, -0.0115239419974387, -0.980903355052322, -0.84470397576794, 0.608182742726058, -0.175694369710982, -0.212051379028708, -0.60221801141277, -0.993951792363077, -0.00673046801239252, -0.219318483956158, -0.0505570724107326, 0.943006841039658, -0.971331365529448, 0.803513685358763, 0.821515989489853, 0.96792392835021, 0.967149443477392, -0.844019562885165, -0.797574649879336, 0.792789791710675, -0.883355176486075, 0.367397878319025, -0.976518718805164, 0.127898148726672, -0.235510562863201, 0.884819414466619, 0.0929787601344287)",72,146,-,-,0.926460981369019,secs,1
