R_package,method,objective_name,dimension,starting_point,lower_bound,upper_bound,max_iterations,max_evaluations,all_params,value,solution,number_of_iterations,number_of_evaluations,convergence,message,execution_time,time_units,time_cluster
stats,optim,Lall,12,"(-0.359913504682481, 0.49792128847912, -0.805949254892766, -0.629101356025785, -0.033958229701966, -0.178406922612339, -0.997406339738518, 0.357555995229632, -0.286932817194611, 0.00517273554578424, 0.961875254288316, -0.0623683631420135)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",10000,-,"par = c(-0.359913504682481, 0.49792128847912, -0.805949254892766, -0.629101356025785, -0.033958229701966, -0.178406922612339, -0.997406339738518, 0.357555995229632, -0.286932817194611, 0.00517273554578424, 0.961875254288316, -0.0623683631420135), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, method = L-BFGS-B, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 10000, factr = 0)",7.45403623465866,"(0.143126118530187, 1, -1, -0.698972784084546, 1, -1, -1, 1, 0.0579235543972755, 0.0661372776036955, 1, -0.0257464048954312)",73,73,0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.0750648975372314,secs,0.1
GA,ga,Lall,12,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",36,-,"type = real-valued, fitness = function (x) 
{
    return(-(Lall(x)))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), maxiter = 36",10.9133417913768,"(0.663535207509995, 0.746168032288551, -0.843358665704727, -0.870040372014046, -0.0865084379911423, -0.334570094943047, 0.814741924405098, -0.769072443246841, 0.996517136693001, 0.136445879936218, -0.785551488399506, 0.786701157689095)",36,-,-,-,0.0849721431732178,secs,0.1
DEoptim,DEoptim,Lall,12,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",24,-,"fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(itermax = 24, reltol = 0)",9.24788613258648,"(-0.936307865660638, 0.861616843845695, -0.197599331382662, 0.977973141110688, 0.687883966602385, 0.904536815360188, 0.751023770309985, 0.0122354561462998, 0.931792261078954, -0.944067885145545, -0.555277530569583, -0.602253074292094)",24,50,-,-,0.10730767250061,secs,0.1
pso,psoptim,Lall,12,"(-0.359913504682481, 0.49792128847912, -0.805949254892766, -0.629101356025785, -0.033958229701966, -0.178406922612339, -0.997406339738518, 0.357555995229632, -0.286932817194611, 0.00517273554578424, 0.961875254288316, -0.0623683631420135)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",107,-,"par = c(-0.359913504682481, 0.49792128847912, -0.805949254892766, -0.629101356025785, -0.033958229701966, -0.178406922612339, -0.997406339738518, 0.357555995229632, -0.286932817194611, 0.00517273554578424, 0.961875254288316, -0.0623683631420135), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 107, reltol = 0)",7.45452433552139,"(1, -1, -1, -0.701091049693336, 0.999999982307076, -0.0331796891889785, 0.146941796630959, 0.99999636260224, 0.0570420521260443, 0.071337644877958, -1, 0.999719002952287)",107,1712,2,Maximal number of iterations reached,0.0853550434112549,secs,0.1
ABCoptim,abc_optim,Lall,12,"(-0.359913504682481, 0.49792128847912, -0.805949254892766, -0.629101356025785, -0.033958229701966, -0.178406922612339, -0.997406339738518, 0.357555995229632, -0.286932817194611, 0.00517273554578424, 0.961875254288316, -0.0623683631420135)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",47,-,"par = c(-0.359913504682481, 0.49792128847912, -0.805949254892766, -0.629101356025785, -0.033958229701966, -0.178406922612339, -0.997406339738518, 0.357555995229632, -0.286932817194611, 0.00517273554578424, 0.961875254288316, -0.0623683631420135), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lb = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), ub = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), criter = 2147483647, maxCycle = 47",8.35465987442319,"(-0.98857243428179, 1, 0.457350086883534, 1, -1, 0.22697124083121, 1, -0.799891326358267, 0.343146975009877, -1, 0.282245466128623, -0.0526315789473685)",47,-,-,-,0.0865921974182129,secs,0.1
nloptr,sbplx,Lall,12,"(-0.359913504682481, 0.49792128847912, -0.805949254892766, -0.629101356025785, -0.033958229701966, -0.178406922612339, -0.997406339738518, 0.357555995229632, -0.286932817194611, 0.00517273554578424, 0.961875254288316, -0.0623683631420135)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,10000,"x0 = c(-0.359913504682481, 0.49792128847912, -0.805949254892766, -0.629101356025785, -0.033958229701966, -0.178406922612339, -0.997406339738518, 0.357555995229632, -0.286932817194611, 0.00517273554578424, 0.961875254288316, -0.0623683631420135), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 10000, xtol_rel = 0)",7.45403623465833,"(0.143126163482919, 1, -1, -0.698972373454958, 1, -0.0257466068800461, -1, 1, 0.0579238198738654, 0.0661372999523355, 1, -1)",1466,-,4,NLOPT_XTOL_REACHED: Optimization stopped because xtol_rel or xtol_abs (above) was reached.,0.0546112060546875,secs,0.1
nloptr,cobyla,Lall,12,"(-0.359913504682481, 0.49792128847912, -0.805949254892766, -0.629101356025785, -0.033958229701966, -0.178406922612339, -0.997406339738518, 0.357555995229632, -0.286932817194611, 0.00517273554578424, 0.961875254288316, -0.0623683631420135)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,3000,"x0 = c(-0.359913504682481, 0.49792128847912, -0.805949254892766, -0.629101356025785, -0.033958229701966, -0.178406922612339, -0.997406339738518, 0.357555995229632, -0.286932817194611, 0.00517273554578424, 0.961875254288316, -0.0623683631420135), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 3000, xtol_rel = 0)",7.45403758210424,"(0.142758670767519, 1, -1, -0.700970062443753, 1, -0.0253543802472738, -0.999999999999999, 1, 0.0579857562363841, 0.0658653265295683, 0.999999999999999, -1)",3000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.115180969238281,secs,0.1
nloptr,bobyqa,Lall,12,"(-0.359913504682481, 0.49792128847912, -0.805949254892766, -0.629101356025785, -0.033958229701966, -0.178406922612339, -0.997406339738518, 0.357555995229632, -0.286932817194611, 0.00517273554578424, 0.961875254288316, -0.0623683631420135)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,10000,"x0 = c(-0.359913504682481, 0.49792128847912, -0.805949254892766, -0.629101356025785, -0.033958229701966, -0.178406922612339, -0.997406339738518, 0.357555995229632, -0.286932817194611, 0.00517273554578424, 0.961875254288316, -0.0623683631420135), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 10000, xtol_rel = 0)",7.45403623465833,"(0.143126208815426, 1, -1, -0.698972192283643, 1, -1, -1, 1, 0.0579238190648324, 0.0661373309182335, 1, -0.0257466227622755)",10000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.403566122055054,secs,0.1
stats,optim,Lall,12,"(0.231434363871813, -0.681083159986883, 0.864380450919271, -0.51213396107778, -0.580886040814221, -0.634578441269696, 0.489584214519709, 0.884835840202868, -0.427108325064182, -0.478062197100371, -0.176078510470688, -0.931365246418864)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",10000,-,"par = c(0.231434363871813, -0.681083159986883, 0.864380450919271, -0.51213396107778, -0.580886040814221, -0.634578441269696, 0.489584214519709, 0.884835840202868, -0.427108325064182, -0.478062197100371, -0.176078510470688, -0.931365246418864), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, method = L-BFGS-B, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 10000, factr = 0)",7.45403623465862,"(0.0579235794776185, 0.0661372723838813, 1, -0.0257464157251226, -1, -0.698972752344522, 0.143126127209887, 1, -1, 1, 1, -1)",78,78,0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.0450847148895264,secs,0.1
GA,ga,Lall,12,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",36,-,"type = real-valued, fitness = function (x) 
{
    return(-(Lall(x)))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), maxiter = 36",11.0757184650978,"(0.829599178940952, -0.584113194206187, -0.863935387161087, 0.753551863205327, -0.174081057891707, 0.886761864132085, -0.394410229378606, -0.730858699775026, -0.0717922905454074, -0.0813317085797151, 0.571474540271384, 0.736218109789981)",36,-,-,-,0.0845904350280762,secs,0.1
DEoptim,DEoptim,Lall,12,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",24,-,"fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(itermax = 24, reltol = 0)",8.98378812238487,"(0.348296695761383, -0.238489389792085, 0.892553721554577, 0.101155998092145, -0.956740418449044, -0.508871510624886, -0.914772889576852, 0.94686486152932, 0.998548991512507, -0.820398575160652, 0.355894875153899, 0.88037099763751)",24,50,-,-,0.120234251022339,secs,0.1
pso,psoptim,Lall,12,"(0.231434363871813, -0.681083159986883, 0.864380450919271, -0.51213396107778, -0.580886040814221, -0.634578441269696, 0.489584214519709, 0.884835840202868, -0.427108325064182, -0.478062197100371, -0.176078510470688, -0.931365246418864)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",107,-,"par = c(0.231434363871813, -0.681083159986883, 0.864380450919271, -0.51213396107778, -0.580886040814221, -0.634578441269696, 0.489584214519709, 0.884835840202868, -0.427108325064182, -0.478062197100371, -0.176078510470688, -0.931365246418864), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 107, reltol = 0)",7.45409632303216,"(0.0579332312695994, 0.0670836962986896, -0.999988893192822, 0.999989976559021, 1, -0.0250127625142199, 0.141502440292207, 0.999997373608769, -0.999999688103592, -0.698892772615417, 0.999999650058238, -0.999995132297294)",107,1712,2,Maximal number of iterations reached,0.0979173183441162,secs,0.1
ABCoptim,abc_optim,Lall,12,"(0.231434363871813, -0.681083159986883, 0.864380450919271, -0.51213396107778, -0.580886040814221, -0.634578441269696, 0.489584214519709, 0.884835840202868, -0.427108325064182, -0.478062197100371, -0.176078510470688, -0.931365246418864)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",47,-,"par = c(0.231434363871813, -0.681083159986883, 0.864380450919271, -0.51213396107778, -0.580886040814221, -0.634578441269696, 0.489584214519709, 0.884835840202868, -0.427108325064182, -0.478062197100371, -0.176078510470688, -0.931365246418864), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lb = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), ub = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), criter = 2147483647, maxCycle = 47",7.89892839951099,"(-0.911363618311336, -1, -0.211276758609815, 0.0340375959623917, 1, -1, 1, -0.0609400483674718, 0.201106102228286, 0.895293685502687, -1, 1)",47,-,-,-,0.108624458312988,secs,0.1
nloptr,sbplx,Lall,12,"(0.231434363871813, -0.681083159986883, 0.864380450919271, -0.51213396107778, -0.580886040814221, -0.634578441269696, 0.489584214519709, 0.884835840202868, -0.427108325064182, -0.478062197100371, -0.176078510470688, -0.931365246418864)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,10000,"x0 = c(0.231434363871813, -0.681083159986883, 0.864380450919271, -0.51213396107778, -0.580886040814221, -0.634578441269696, 0.489584214519709, 0.884835840202868, -0.427108325064182, -0.478062197100371, -0.176078510470688, -0.931365246418864), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 10000, xtol_rel = 0)",7.45403623465836,"(1, -1, 1, -0.0257465772046068, -1, 1, 0.143126143571372, 1, 0.0579238098528281, 0.0661373004633498, -1, -0.698972581976747)",2897,-,4,NLOPT_XTOL_REACHED: Optimization stopped because xtol_rel or xtol_abs (above) was reached.,0.0786380767822266,secs,0.1
nloptr,cobyla,Lall,12,"(0.231434363871813, -0.681083159986883, 0.864380450919271, -0.51213396107778, -0.580886040814221, -0.634578441269696, 0.489584214519709, 0.884835840202868, -0.427108325064182, -0.478062197100371, -0.176078510470688, -0.931365246418864)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,3000,"x0 = c(0.231434363871813, -0.681083159986883, 0.864380450919271, -0.51213396107778, -0.580886040814221, -0.634578441269696, 0.489584214519709, 0.884835840202868, -0.427108325064182, -0.478062197100371, -0.176078510470688, -0.931365246418864), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 3000, xtol_rel = 0)",7.45403824203243,"(1, -1, 1, -0.0257187311865662, -1, -0.699050515114291, 0.143072305154796, 1, -1, 1, 0.0584868206841528, 0.0649624875491808)",3000,-,5,NLOPT_MAXEVAL_REACHED: Optimization stopped because maxeval (above) was reached.,0.107894659042358,secs,0.1
nloptr,bobyqa,Lall,12,"(0.231434363871813, -0.681083159986883, 0.864380450919271, -0.51213396107778, -0.580886040814221, -0.634578441269696, 0.489584214519709, 0.884835840202868, -0.427108325064182, -0.478062197100371, -0.176078510470688, -0.931365246418864)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",-,10000,"x0 = c(0.231434363871813, -0.681083159986883, 0.864380450919271, -0.51213396107778, -0.580886040814221, -0.634578441269696, 0.489584214519709, 0.884835840202868, -0.427108325064182, -0.478062197100371, -0.176078510470688, -0.931365246418864), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxeval = 10000, xtol_rel = 0)",7.45403623465833,"(0.0579237981506594, 0.0661373769026543, 1, -0.0257466274237354, -1, -0.698972175453279, 0.143126212054326, 1, -1, 1, 1, -1)",935,-,-4,"NLOPT_ROUNDOFF_LIMITED: Roundoff errors led to a breakdown of the optimization algorithm. In this case, the returned minimum may still be useful. (e.g. this error occurs in NEWUOA if one tries to achieve a tolerance too close to machine precision.)",0.0478253364562988,secs,0.1
stats,optim,Lall,12,"(-0.324437233153731, -0.86549870762974, -0.835462098941207, -0.799702422693372, 0.872905861120671, -0.317376967519522, -0.276046395301819, 0.944704578723758, -0.673348826821893, -0.229252350050956, -0.765813434962183, -0.428811120800674)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",10000,-,"par = c(-0.324437233153731, -0.86549870762974, -0.835462098941207, -0.799702422693372, 0.872905861120671, -0.317376967519522, -0.276046395301819, 0.944704578723758, -0.673348826821893, -0.229252350050956, -0.765813434962183, -0.428811120800674), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, method = L-BFGS-B, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 10000, factr = 0)",7.45403623465858,"(1, -1, -1, -0.698972758833795, 1, -0.0257464563622077, 0.143126169032663, 1, 0.0579236181886207, 0.0661372511341568, -1, 1)",72,72,0,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.0422942638397217,secs,0.1
GA,ga,Lall,12,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",36,-,"type = real-valued, fitness = function (x) 
{
    return(-(Lall(x)))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), maxiter = 36",10.4693547275623,"(-0.377293667960849, -0.0971524502033577, 0.216524928120615, -0.967798502731801, 0.911233218385493, -0.549456427083819, 0.802450780837765, 0.85771161576976, -0.780440232409465, 0.903237510339927, 0.188482813712898, 0.528252981773707)",36,-,-,-,0.0978841781616211,secs,0.1
DEoptim,DEoptim,Lall,12,-,"(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",24,-,"fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(itermax = 24, reltol = 0)",9.43328536630607,"(-0.915011982899159, -0.825315832626075, -0.965800759397447, 0.319424619246274, -0.359104432011396, 0.984599649440497, -0.177360738627613, 0.229253692869097, 0.957547173835337, 0.0784790255129337, 0.893277216544747, -0.893433709163219)",24,50,-,-,0.107119798660278,secs,0.1
pso,psoptim,Lall,12,"(-0.324437233153731, -0.86549870762974, -0.835462098941207, -0.799702422693372, 0.872905861120671, -0.317376967519522, -0.276046395301819, 0.944704578723758, -0.673348826821893, -0.229252350050956, -0.765813434962183, -0.428811120800674)","(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1)","(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",107,-,"par = c(-0.324437233153731, -0.86549870762974, -0.835462098941207, -0.799702422693372, 0.872905861120671, -0.317376967519522, -0.276046395301819, 0.944704578723758, -0.673348826821893, -0.229252350050956, -0.765813434962183, -0.428811120800674), fn = function (x) 
{
    th <- c(-1, 2, 0.5, 2, 0.1, 0.01)
    X <- matrix(x, ncol = 2, byrow = TRUE)
    Fl <- cbind(1, X[, 1], X[, 1]^2, X[, 2], X[, 2]^2, X[, 1] * X[, 2])
    eta <- Fl %*% th
    Fx <- (sqrt(exp(eta)/(1 + exp(eta))^2) %*% rep(1, 6)) * Fl
    dt <- max(det(crossprod(Fx)), 1e-100)
    return(-log(dt))
}, lower = c(-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1), upper = c(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1), control = list(maxit = 107, reltol = 0)",7.47830001048626,"(-0.999996301598765, 0.999999952491437, 0.0877974496109407, 0.999999932433342, 1, 0.00464192188632259, 0.999998773935716, -0.999999805741296, -1, -0.995139424186924, 0.040790346268242, 0.0431235205110134)",107,1712,2,Maximal number of iterations reached,0.10179877281189,secs,0.1
